timestamp,equipment_id,vibration_x,vibration_y,vibration_z,temperature_c,current_a,rpm,pressure_bar,wavelet_feature_1,wavelet_feature_2,wavelet_feature_3,wavelet_feature_4,wavelet_feature_5,fault_type,maintenance_required
2025-08-12 10:00:21.509191,EQ-002,-0.0010141832851648352,0.005853112003712141,-0.00935411806687783,74.26026667850502,10.130072506067139,2972.856137424006,4.8284861270684045,1.1429833949649857,-0.6574252393779354,0.4199898523196021,0.477961533539646,-1.0750426980477739,no_fault,0
2025-08-12 10:00:31.509191,EQ-005,-0.028933414956199735,-0.006458211377992108,0.01611005159139737,62.646419506443785,9.127523531130583,3033.6252110269215,4.465691717279708,1.022921152878078,2.6509309297831485,-0.815443766110078,1.4725775757070314,0.3279152716843551,no_fault,0
2025-08-12 10:00:41.509191,EQ-003,0.24366798366801304,0.3491363199558747,0.20275898425713737,88.86846029873972,12.769256356439447,2753.4826649916486,5.942974846069507,0.21160427582290428,-2.1288105059996845,1.5486643594418739,0.6340988152714213,0.5166871203260941,bearing_fault,1
2025-08-12 10:00:51.509191,EQ-009,0.04097346867603286,0.032421828641952886,-0.0030271738285883314,67.15167711318479,10.622961971653513,3077.578081794237,4.925684605666606,0.8893306941897323,1.706349598425292,0.9882295848696582,-1.5949528571101834,-1.194773064938772,no_fault,0
2025-08-12 10:01:01.509191,EQ-007,0.03966063882803747,0.002196086304673473,0.006601676975826568,72.84042834224863,11.431960548885748,2960.856782353692,4.793623303894071,-1.0053651975333924,-2.0640172727953368,0.4100395447071689,-0.8658332802304701,0.9625514112344729,no_fault,0
2025-08-12 10:01:11.509191,EQ-002,-0.012133525694950362,-0.02693320778224495,0.021084746050350815,72.61444960677314,9.834457228007357,2994.5281705061707,5.300386964137046,1.7016280088845341,0.40171537741433505,0.4698218480257681,-0.4570203348327851,-0.23624924796222493,no_fault,0
2025-08-12 10:01:21.509191,EQ-009,0.07911063732553009,0.16204095223699755,0.16491048719430723,77.54420007627996,17.51708630372605,2859.899227924263,6.144418246264596,0.6455392327426833,-1.7192353233461373,-1.7475327933111542,1.2182076455244568,2.381820437543832,bearing_fault,1
2025-08-12 10:01:31.509191,EQ-009,0.0010900843512707764,0.045008941994233095,2.3407012902234804e-05,66.45682666938144,10.980261470085049,2892.4634850275384,4.706309953074628,-0.8275908479788722,-1.1997802346688409,-0.4984370565329122,0.2904534130074188,1.3114659296317654,no_fault,0
2025-08-12 10:01:41.509191,EQ-009,0.02083071940790766,-0.031873936427127235,0.04579769926834002,76.23175650866015,10.040490592905398,3067.2721409971077,4.5393496680593755,0.8446027552574428,-1.9345903316039437,-0.30722044749725697,1.364213704162723,-0.458201357470076,no_fault,0
2025-08-12 10:01:51.509191,EQ-008,-0.008286603966409008,-0.012081264475873424,-0.0039444469838910345,64.94110812296331,11.58196647546201,2940.044344185406,5.161955785098642,0.8455856021921908,-0.7358245147171935,-1.456179094220608,-0.5780113120072441,-0.3957958523967614,no_fault,0
2025-08-12 10:02:01.509191,EQ-001,0.11216659992344077,0.13929026603430789,0.20750920005959184,92.67365127873329,13.993977680666674,2883.016105044219,5.901932008589585,0.5042014599015671,-0.2945421779665742,-0.9666263050195328,-1.017629575647363,0.526934519561338,rotor_imbalance,1
2025-08-12 10:02:11.509191,EQ-003,0.11494538016880662,0.2712247441169373,0.0568533561493207,88.23490727410648,18.281382922917484,2662.8195128872167,5.681843289282043,0.4525136792480142,-1.570719971898561,0.24607220126206997,2.687407347506168,0.32717213321898103,bearing_fault,1
2025-08-12 10:02:21.509191,EQ-006,0.005881315423648879,-0.02407720609256942,0.026594600247542375,56.37246515815924,9.963372486526527,3045.789506871957,3.750075027687568,-2.014265905380311,-1.477473769846176,1.3728951049861973,-0.6364981905638366,0.8965424521242712,no_fault,0
2025-08-12 10:02:31.509191,EQ-004,0.10786348766889974,0.08211977251096578,0.09904301757127291,84.5402814696699,17.329501444956804,2915.0364536965535,4.986248986654255,-0.448515448408766,0.03173798757104924,0.08459881960607725,0.5507224439993503,0.37312570998088895,misalignment,1
2025-08-12 10:02:41.509191,EQ-006,0.011910873614729629,0.014262609760932164,-0.005658959678173521,68.31392951360894,11.394912135302913,2975.1819974315513,5.36988734150594,-0.7556282504820209,0.33463194309032973,0.4070707198177134,0.6489631024284039,1.5902895285863041,no_fault,0
2025-08-12 10:02:51.509191,EQ-007,-0.0199850946143854,0.0029846212656042276,0.013246407614724506,73.32513353854948,9.69053480409593,3019.2342394905545,4.990536195575743,0.7399811995966004,-0.07879068861071602,-0.06395956274084509,0.27101397294686624,-0.49915219901151325,no_fault,0
2025-08-12 10:03:01.509191,EQ-006,0.14806895883339075,0.15865539641832987,0.25921639020410164,83.14738389764752,17.515527591584203,2838.546309420461,5.80288730309891,-1.0200398794764918,-0.11342047075190066,-0.4018596783257507,1.1842216949601156,1.9688147305699109,bearing_fault,1
2025-08-12 10:03:11.509191,EQ-001,0.20928454325061133,0.1557196391048063,0.19654865062541643,84.07379107487282,18.6733806086377,2832.890748905931,6.5781321214450985,1.04840341340402,0.755237102491883,1.3648635610250552,-0.3715824839915449,0.9595316097322999,bearing_fault,1
2025-08-12 10:03:21.509191,EQ-009,0.03923846028534861,-0.01441843102670779,-0.006794683659431312,67.92579863499246,12.155553833410782,2946.8256742570156,5.055158984282092,0.49214384816687656,-0.5492689128686262,-0.9914622750727752,-0.8198277423849133,-0.2504412252604951,no_fault,0
2025-08-12 10:03:31.509191,EQ-007,-0.010694070392448726,0.028865859066211936,-0.010519950129696665,67.3207437394305,10.394475956451444,3014.517476640602,3.406414598095762,-0.8691964103545723,-0.5053492724557551,-1.0113426751559398,0.9624138877153922,-1.4958081047228933,no_fault,0
2025-08-12 10:03:41.509191,EQ-005,0.23358566715952925,0.08390040564420137,0.15255592101356422,92.19367103784643,16.99872801507976,2830.2354479560618,5.872660453007239,-0.19213239724295117,-1.3900885969638903,-1.0248328848384405,0.036038357937586106,0.2734836828297354,rotor_imbalance,1
2025-08-12 10:03:51.509191,EQ-010,0.22183148802244443,0.09506054398332121,0.14640038700099003,89.79293428588034,16.386513163598334,2793.3755512979305,6.398878517655228,-0.26880083483728784,0.3957114833676459,-0.9414548339892461,-1.128873461992226,1.2636425410820973,rotor_imbalance,1
2025-08-12 10:04:01.509191,EQ-006,-0.003705936602491235,0.008843907003550906,-0.01569511929489833,64.36823122481522,9.455212106483357,3021.243521367363,3.968583406485916,0.20728871832772477,0.6810268255964108,-0.8821587172649766,0.24143230156642417,0.16366915359813702,no_fault,0
2025-08-12 10:04:11.509191,EQ-002,-0.01733705035100463,-0.002945889214269692,-0.00028199596428069007,65.6454780200555,9.651921017904687,2998.8287417992133,5.143493710289317,1.8896135245961363,-0.9682174397966041,1.3534977771089411,-0.897496504646728,-0.0025039839457901406,no_fault,0
2025-08-12 10:04:21.509191,EQ-004,0.21180804915203827,0.17174042604207077,0.08065929660067257,84.08413877920515,15.854562239507073,2858.608000580754,6.384699678210581,-0.7150899963962118,-0.012252980018089017,-0.8431658883552363,0.766281956440902,-0.24409209929351586,rotor_imbalance,1
2025-08-12 10:04:31.509191,EQ-002,0.1510592837573923,0.09117022309434926,0.19534817006937297,89.67952416134267,12.46168027402406,2718.0549054624025,5.583756052997812,1.3170379972423,0.8671326237431817,0.21657135381253478,-1.5815908406063708,0.45651764666726047,rotor_imbalance,1
2025-08-12 10:04:41.509191,EQ-002,0.003380717445629959,-0.006898617480896537,0.026435136285324262,69.0003615027025,11.180951407144141,2981.6226877041863,4.572227986278304,-1.2459336249064492,-0.07984923100464299,0.04444402909461773,-0.9547738020272745,-0.9087807096450526,no_fault,0
2025-08-12 10:04:51.509191,EQ-008,0.1426587701781023,0.30025065195757844,0.1972513549853302,75.79286490046664,15.500527903606004,2614.02138172205,6.758300248236856,0.1720452173281394,-0.7035441791934018,1.0021586211736864,-0.1355021807664276,0.035429407688739194,bearing_fault,1
2025-08-12 10:05:01.509191,EQ-006,0.01254694076269098,-0.0126139052384823,-0.021104806302392257,69.3477671730335,8.648395322153867,2978.4800412408854,4.499321677724382,-0.3118836388913098,-0.8969006031823654,-0.3410395399789194,1.0275102630574462,-0.742472199878613,no_fault,0
2025-08-12 10:05:11.509191,EQ-006,0.0076852186525525135,-0.036173458936305164,-0.0065963910590269926,65.87519675564477,10.057808966788372,2972.3748896101592,5.432213120852613,-0.3540783095927076,1.1249482410749883,-2.092124851240723,0.04021538171804799,0.1343211552546796,no_fault,0
2025-08-12 10:05:21.509191,EQ-005,0.23564878822071228,0.18575014261368605,0.1876754815927278,80.7902959854094,15.099533073268505,2706.4232867912233,6.525341495947093,-1.6228746350672771,-0.06463333383335876,-1.379588977823004,-0.048071611581579445,0.8084059211530278,bearing_fault,1
2025-08-12 10:05:31.509191,EQ-002,0.06692362492258264,0.18458305093815688,0.17272736097956964,88.45960958720701,9.9382017717516,2753.4534119476157,5.549911962878415,0.9042433287489198,-0.7923076660594968,-0.2219520482594484,0.07102498289753,-0.023586954871882067,bearing_fault,1
2025-08-12 10:05:41.509191,EQ-003,-0.0008749392403871917,0.0012337069512079514,-1.083074777310208e-05,81.88261769006189,8.207352653923031,2960.4402699392613,4.976462270017044,1.1129315020522212,0.9537913419442394,1.0375379927319521,-0.035337210931819296,1.241053443513895,no_fault,0
2025-08-12 10:05:51.509191,EQ-004,-0.011987691683510486,0.018317265556709348,0.003783738824150294,71.03460769522174,8.678924566233782,2911.4849724118612,4.854679692707817,-0.09316171027913073,-1.12119034923658,0.9257957667337082,-0.8233538538629527,0.5755047821253776,no_fault,0
2025-08-12 10:06:01.509191,EQ-007,-0.005884428281626577,0.0156323036301017,-0.02395248358151699,61.975165848455426,10.539269083341967,3042.6606729333826,5.157388050064344,-0.8834531843631055,0.6763845056077641,0.5683254398492468,-1.1415521311989707,0.4490365095135286,no_fault,0
2025-08-12 10:06:11.509191,EQ-009,0.0028507907084881308,0.0020946232309941287,-0.02766155567946785,74.11438819761686,9.45736718868217,2967.604202200635,5.227575094639652,-0.21840851043493945,-1.435746729511516,1.5294670298267645,0.2281763387167311,-0.020498896866540717,no_fault,0
2025-08-12 10:06:21.509191,EQ-006,0.19500288251731562,0.21353736642773952,0.14033980927968584,89.73475618896072,16.254082163478497,2868.9430441682066,6.890034258484626,0.8518817484693084,0.41722451362457563,-0.6345551151488736,0.3033006440614515,-1.045959830803703,rotor_imbalance,1
